Product Name,Normalized Name,Customer,Promo Discount,paxCode,Customer Reference,start_month,end_month
SAND LAND Deluxe Edition,sand_land_deluxe,Heybox,0.5,PAX0013449516,E06272,2025-07,2025-11
SAND LAND Deluxe Edition,sand_land_deluxe,Heybox,0.43,PAX0013449516,E06272,2025-10,2025-10
SAND LAND Deluxe Edition,sand_land_deluxe,Heybox,0.43,PAX0013449516,E06272,2025-12,2026-04
SAND LAND Deluxe Edition,sand_land_deluxe,Sonkwo,0.5,PAX0013449516,E06272,2025-07,2025-07
SAND LAND Deluxe Edition,sand_land_deluxe,Sonkwo,0.5,PAX0013449516,E06272,2025-10,2025-10
SAND LAND Deluxe Edition,sand_land_deluxe,Sonkwo,0.43,PAX0013449516,E06272,2025-11,2026-02
SCARLET NEXUS,scarlet_nexus,All,0.7317,,,2024-11,2024-11
SCARLET NEXUS,scarlet_nexus,All,0.85,,,2024-12,2025-02
SCARLET NEXUS,scarlet_nexus,All,0.84,,,2025-03,2025-03
SCARLET NEXUS,scarlet_nexus,All,0.85,,,2025-04,2025-06
SCARLET NEXUS,scarlet_nexus,Heybox,0.84,,,2025-07,2025-07
SCARLET NEXUS,scarlet_nexus,Heybox,0.85,,,2025-07,2026-02
SCARLET NEXUS,scarlet_nexus,Heybox,0.84,,,2025-10,2025-10
SCARLET NEXUS,scarlet_nexus,Heybox,0.84,,,2025-12,2025-12
SCARLET NEXUS,scarlet_nexus,Heybox,0.84,,,2026-02,2026-04
SCARLET NEXUS,scarlet_nexus,Sonkwo,0.85,,,2025-07,2025-07
SCARLET NEXUS,scarlet_nexus,Sonkwo,0.85,,,2025-10,2026-02
SCARLET NEXUS,scarlet_nexus,Sonkwo,0.84,,,2026-03,2026-04
SCARLET NEXUS Deluxe,scarlet_nexus_deluxe,All,0.7789,PAX0011642246,E04727,2024-11,2024-11
SCARLET NEXUS Deluxe,scarlet_nexus_deluxe,All,0.85,PAX0011642246,E04727,2024-12,2025-02
SCARLET NEXUS Deluxe,scarlet_nexus_deluxe,All,0.82,PAX0011642246,E04727,2025-03,2025-03
SCARLET NEXUS Deluxe,scarlet_nexus_deluxe,All,0.85,PAX0011642246,E04727,2025-04,2025-06
SCARLET NEXUS Deluxe,scarlet_nexus_deluxe,Heybox,0.85,PAX0011642246,E04727,2025-07,2026-04
SCARLET NEXUS Deluxe,scarlet_nexus_deluxe,Heybox,0.82,PAX0011642246,E04727,2025-10,2025-10
SCARLET NEXUS Deluxe,scarlet_nexus_deluxe,Heybox,0.82,PAX0011642246,E04727,2025-12,2025-12
SCARLET NEXUS Deluxe,scarlet_nexus_deluxe,Heybox,0.82,PAX0011642246,E04727,2026-03,2026-04
SCARLET NEXUS Deluxe,scarlet_nexus_deluxe,Sonkwo,0.85,PAX0011642246,E04727,2025-10,2025-11
SCARLET NEXUS Deluxe,scarlet_nexus_deluxe,Sonkwo,0.85,PAX0011642246,E04727,2026-02,2026-04
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,All,0.8301,PAX0011642280,E05643,2024-11,2024-11
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,All,0.85,PAX0011642280,E05643,2024-12,2025-02
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,All,0.8,PAX0011642280,E05643,2025-03,2025-03
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,All,0.85,PAX0011642280,E05643,2025-04,2025-06
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,Heybox,0.85,PAX0011642280,E05643,2025-07,2026-02
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,Heybox,0.8,PAX0011642280,E05643,2025-10,2025-10
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,Heybox,0.8,PAX0011642280,E05643,2025-12,2025-12
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,Heybox,0.8,PAX0011642280,E05643,2026-02,2026-04
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,Sonkwo,0.85,PAX0011642280,E05643,2025-07,2025-07
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,Sonkwo,0.85,PAX0011642280,E05643,2025-10,2026-02
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,Sonkwo,0.8,PAX0011642280,E05643,2026-03,2026-03
SD GUNDAM BATTLE ALLIANCE,sd_gundam_battle_alliance,All,0.6724,,,2024-11,2024-11
SD GUNDAM BATTLE ALLIANCE,sd_gundam_battle_alliance,All,0.669999999999999,,,2024-12,2025-01
SD GUNDAM BATTLE ALLIANCE,sd_gundam_battle_alliance,All,0.67,,,2025-03,2025-03
SD GUNDAM BATTLE ALLIANCE,sd_gundam_battle_alliance,All,0.75,,,2025-04,2025-06
SD GUNDAM BATTLE ALLIANCE,sd_gundam_battle_alliance,Heybox,0.67,,,2025-07,2025-07
SD GUNDAM BATTLE ALLIANCE,sd_gundam_battle_alliance,Heybox,0.75,,,2025-07,2026-04
SD GUNDAM BATTLE ALLIANCE,sd_gundam_battle_alliance,Heybox,0.67,,,2025-10,2025-10
SD GUNDAM BATTLE ALLIANCE,sd_gundam_battle_alliance,Sonkwo,0.75,,,2025-07,2025-07
SD GUNDAM BATTLE ALLIANCE,sd_gundam_battle_alliance,Sonkwo,0.75,,,2025-10,2025-11
SD GUNDAM BATTLE ALLIANCE,sd_gundam_battle_alliance,Sonkwo,0.75,,,2026-02,2026-02
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,sd_gundam_battle_alliance_deluxe,All,0.6707,PAX0012417582,E05472,2024-11,2024-11
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,sd_gundam_battle_alliance_deluxe,All,0.669999999999999,PAX0012417582,E05472,2024-12,2025-03
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,sd_gundam_battle_alliance_deluxe,All,0.75,PAX0012417582,E05472,2025-04,2025-06
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,sd_gundam_battle_alliance_deluxe,Heybox,0.67,PAX0012417582,E05472,2025-07,2025-07
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,sd_gundam_battle_alliance_deluxe,Heybox,0.75,PAX0012417582,E05472,2025-07,2026-04
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,sd_gundam_battle_alliance_deluxe,Heybox,0.67,PAX0012417582,E05472,2025-10,2025-11
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,sd_gundam_battle_alliance_deluxe,Sonkwo,0.75,PAX0012417582,E05472,2025-07,2025-07
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,sd_gundam_battle_alliance_deluxe,Sonkwo,0.75,PAX0012417582,E05472,2025-10,2026-04
SD GUNDAM G GENERATION CROSS RAY,sd_gundam_g_generation_cross_ray,All,0.5556,,,2024-11,2024-11
SD GUNDAM G GENERATION CROSS RAY,sd_gundam_g_generation_cross_ray,Heybox,0.5,,,2025-12,2025-12
SD GUNDAM G GENERATION CROSS RAY,sd_gundam_g_generation_cross_ray,Heybox,0.5,,,2026-04,2026-04
SD GUNDAM G GENERATION CROSS RAY Platinum Edition,sd_gundam_g_generation_cross_ray_platinum,Heybox,0.5,,,2025-12,2025-12
SD GUNDAM G GENERATION CROSS RAY Platinum Edition,sd_gundam_g_generation_cross_ray_platinum,Heybox,0.5,,,2026-04,2026-04
SD GUNDAM G GENERATION CROSS RAYS,sd_gundam_g_generation_cross_rays,All,0.75,,,2024-12,2025-01
SD GUNDAM G GENERATION CROSS RAYS,sd_gundam_g_generation_cross_rays,All,0.5,,,2025-01,2025-05
SD GUNDAM G GENERATION CROSS RAYS,sd_gundam_g_generation_cross_rays,All,0.75,,,2025-06,2025-06
SD GUNDAM G GENERATION CROSS RAYS,sd_gundam_g_generation_cross_rays,Heybox,0.75,,,2025-08,2025-09
SD GUNDAM G GENERATION CROSS RAYS,sd_gundam_g_generation_cross_rays,Heybox,0.5,,,2025-10,2025-11
SD GUNDAM G GENERATION CROSS RAYS,sd_gundam_g_generation_cross_rays,Heybox,0.5,,,2026-01,2026-03
SD GUNDAM G GENERATION CROSS RAYS,sd_gundam_g_generation_cross_rays,Sonkwo,0.75,,,2025-07,2025-07
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,sd_gundam_g_generation_cross_rays_platinum,All,0.7047,PAX0011539804,E06306,2024-11,2024-11
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,sd_gundam_g_generation_cross_rays_platinum,All,0.5,PAX0011539804,E06306,2024-12,2025-06
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,sd_gundam_g_generation_cross_rays_platinum,Heybox,0.5,PAX0011539804,E06306,2025-07,2025-11
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,sd_gundam_g_generation_cross_rays_platinum,Heybox,0.5,PAX0011539804,E06306,2026-01,2026-03
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,sd_gundam_g_generation_cross_rays_platinum,Sonkwo,0.5,PAX0011539804,E06306,2025-07,2025-07
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,sd_gundam_g_generation_cross_rays_platinum,Sonkwo,0.5,PAX0011539804,E06306,2025-10,2026-04
SOULCALIBUR VI,soulcalibur_vi,All,0.7047,PAX0009799344,E02875,2024-11,2024-11
SOULCALIBUR VI,soulcalibur_vi,All,0.9,PAX0009799344,E02875,2024-12,2025-06
SOULCALIBUR VI,soulcalibur_vi,Heybox,0.9,PAX0009799344,E02875,2025-07,2026-04
SOULCALIBUR VI,soulcalibur_vi,Sonkwo,0.9,PAX0009799344,E02875,2025-07,2025-07
SOULCALIBUR VI,soulcalibur_vi,Sonkwo,0.9,PAX0009799344,E02875,2025-10,2026-03
SOULCALIBUR VI Deluxe Edition,soulcalibur_vi_deluxe,All,0.8036,PAX0009799650,E03123,2024-11,2024-11
SOULCALIBUR VI Deluxe Edition,soulcalibur_vi_deluxe,All,0.9,PAX0009799650,E03123,2024-12,2025-01
SOULCALIBUR VI Deluxe Edition,soulcalibur_vi_deluxe,All,0.9,PAX0009799650,E03123,2025-03,2025-03
SOULCALIBUR VI Deluxe Edition,soulcalibur_vi_deluxe,All,0.84,PAX0009799650,E03123,2025-04,2025-06
SOULCALIBUR VI Deluxe Edition,soulcalibur_vi_deluxe,Heybox,0.84,PAX0009799650,E03123,2025-07,2026-04
SOULCALIBUR VI Deluxe Edition,soulcalibur_vi_deluxe,Sonkwo,0.84,PAX0009799650,E03123,2025-07,2025-07
SOULCALIBUR VI Deluxe Edition,soulcalibur_vi_deluxe,Sonkwo,0.84,PAX0009799650,E03123,2025-10,2026-02
SPY×ANYA: Operation Memories,spy_anya_operation_memories,All,0.3,PAX0013837558,E05697,2024-11,2025-03
SPY×ANYA: Operation Memories,spy_anya_operation_memories,All,0.3,PAX0013837558,E05697,2025-05,2025-06
SPY×ANYA: Operation Memories,spy_anya_operation_memories,Heybox,0.3,PAX0013837558,E05697,2025-07,2025-10
SPY×ANYA: Operation Memories,spy_anya_operation_memories,Heybox,0.3,PAX0013837558,E05697,2025-12,2025-12
SPY×ANYA: Operation Memories,spy_anya_operation_memories,Heybox,0.6,PAX0013837558,E05697,2026-02,2026-04
SPY×ANYA: Operation Memories,spy_anya_operation_memories,Sonkwo,0.6,PAX0013837558,E05697,2026-03,2026-03
SPY×ANYA: Operation Memories Deluxe Edition,spy_anya_operation_memories_deluxe,All,0.3,,,2024-11,2024-11
SPY×ANYA: Operation Memories Deluxe Edition,spy_anya_operation_memories_deluxe,All,0.3,,,2025-01,2025-03
SPY×ANYA: Operation Memories Deluxe Edition,spy_anya_operation_memories_deluxe,All,0.35,,,2025-04,2025-04
SPY×ANYA: Operation Memories Deluxe Edition,spy_anya_operation_memories_deluxe,All,0.35,,,2025-06,2025-06
SPY×ANYA: Operation Memories Deluxe Edition,spy_anya_operation_memories_deluxe,Heybox,0.35,,,2025-07,2025-12
SPY×ANYA: Operation Memories Deluxe Edition,spy_anya_operation_memories_deluxe,Heybox,0.58,,,2026-01,2026-04
SPY×ANYA: Operation Memories Deluxe Edition,spy_anya_operation_memories_deluxe,Sonkwo,0.35,,,2025-07,2025-07
SPY×ANYA: Operation Memories Deluxe Edition,spy_anya_operation_memories_deluxe,Sonkwo,0.35,,,2025-10,2025-10
SUPER ROBOT WARS X,super_robot_wars_x,All,0.6452,PAX0011599848,E03632,2024-11,2024-11
SUPER ROBOT WARS X,super_robot_wars_x,All,0.65,PAX0011599848,E03632,2024-12,2025-03
SUPER ROBOT WARS X,super_robot_wars_x,All,0.75,PAX0011599848,E03632,2025-04,2025-06
SUPER ROBOT WARS X,super_robot_wars_x,Heybox,0.75,PAX0011599848,E03632,2025-07,2026-04
SUPER ROBOT WARS X,super_robot_wars_x,Sonkwo,0.75,PAX0011599848,E03632,2025-07,2025-07
SUPER ROBOT WARS X,super_robot_wars_x,Sonkwo,0.75,PAX0011599848,E03632,2025-10,2026-04
SUPER ROBOT WARS Y,super_robot_wars_y,Heybox,0.33,PAX0014733764,L00033,2026-02,2026-04
SUPER ROBOT WARS Y,super_robot_wars_y,Sonkwo,0.33,PAX0014733764,L00033,2026-02,2026-04
SUPER ROBOT WARS Y Deluxe Edition,super_robot_wars_y_deluxe,Heybox,0.3,PAX0014929502,L00034,2026-02,2026-04
SUPER ROBOT WARS Y Deluxe Edition,super_robot_wars_y_deluxe,Sonkwo,0.3,PAX0014929502,L00034,2026-02,2026-04
SUPER ROBOT WARS Y Ultimate Edition,super_robot_wars_y_ultimate,Heybox,0.3,PAX0014929434,L00035,2026-02,2026-04
SUPER ROBOT WARS Y Ultimate Edition,super_robot_wars_y_ultimate,Sonkwo,0.3,PAX0014929434,L00035,2026-02,2026-04
SWORD ART ONLINE Alicization Lycoris,sword_art_online_alicization_lycoris,All,0.7047,PAX0010781400,E03060,2024-11,2024-11
SWORD ART ONLINE Alicization Lycoris,sword_art_online_alicization_lycoris,All,0.84,PAX0010781400,E03060,2024-12,2025-06
SWORD ART ONLINE Alicization Lycoris,sword_art_online_alicization_lycoris,Heybox,0.84,PAX0010781400,E03060,2025-07,2026-02
SWORD ART ONLINE Alicization Lycoris,sword_art_online_alicization_lycoris,Heybox,0.458181818181818,PAX0010781400,E03060,2026-03,2026-03
SWORD ART ONLINE Alicization Lycoris,sword_art_online_alicization_lycoris,Heybox,0.5,PAX0010781400,E03060,2026-04,2026-04
SWORD ART ONLINE Alicization Lycoris,sword_art_online_alicization_lycoris,Sonkwo,0.84,PAX0010781400,E03060,2026-01,2026-01
SWORD ART ONLINE Alicization Lycoris,sword_art_online_alicization_lycoris,Sonkwo,0.84,PAX0010781400,E03060,2026-03,2026-03
SWORD ART ONLINE Alicization Lycoris Deluxe,sword_art_online_alicization_lycoris_deluxe,All,0.8233,PAX0010797788,E03954,2024-11,2024-11
SWORD ART ONLINE Alicization Lycoris Deluxe,sword_art_online_alicization_lycoris_deluxe,All,0.81,PAX0010797788,E03954,2024-12,2025-06
SWORD ART ONLINE Alicization Lycoris Deluxe,sword_art_online_alicization_lycoris_deluxe,Heybox,0.81,PAX0010797788,E03954,2025-07,2026-01
SWORD ART ONLINE Alicization Lycoris Deluxe,sword_art_online_alicization_lycoris_deluxe,Heybox,0.618467741935484,PAX0010797788,E03954,2026-03,2026-03
SWORD ART ONLINE Alicization Lycoris Deluxe,sword_art_online_alicization_lycoris_deluxe,Sonkwo,0.81,PAX0010797788,E03954,2025-10,2025-11
SWORD ART ONLINE Alicization Lycoris Deluxe,sword_art_online_alicization_lycoris_deluxe,Sonkwo,0.81,PAX0010797788,E03954,2026-01,2026-04
SWORD ART ONLINE Fractured Daydream,sword_art_online_fractured_daydream,All,0.199999999999999,,,2025-01,2025-03
SWORD ART ONLINE Fractured Daydream,sword_art_online_fractured_daydream,All,0.34,,,2025-04,2025-06
SWORD ART ONLINE Fractured Daydream,sword_art_online_fractured_daydream,Heybox,0.34,,,2025-07,2025-11
SWORD ART ONLINE Fractured Daydream,sword_art_online_fractured_daydream,Heybox,0.41,,,2025-09,2025-10
SWORD ART ONLINE Fractured Daydream,sword_art_online_fractured_daydream,Heybox,0.43,,,2025-12,2026-01
SWORD ART ONLINE Fractured Daydream,sword_art_online_fractured_daydream,Heybox,0.75,,,2026-02,2026-04
SWORD ART ONLINE Fractured Daydream,sword_art_online_fractured_daydream,Heybox,0.6,,,2026-03,2026-04
SWORD ART ONLINE Fractured Daydream,sword_art_online_fractured_daydream,Sonkwo,0.43,,,2025-11,2025-11
SWORD ART ONLINE Fractured Daydream,sword_art_online_fractured_daydream,Sonkwo,0.75,,,2026-02,2026-04
SWORD ART ONLINE Fractured Daydream Deluxe Edition,sword_art_online_fractured_daydream_deluxe,All,0.2,PAX0013976312,E06531,2025-01,2025-03
SWORD ART ONLINE Fractured Daydream Deluxe Edition,sword_art_online_fractured_daydream_deluxe,All,0.3,PAX0013976312,E06531,2025-04,2025-06
SWORD ART ONLINE Fractured Daydream Deluxe Edition,sword_art_online_fractured_daydream_deluxe,Heybox,0.3,PAX0013976312,E06531,2025-07,2025-09
SWORD ART ONLINE Fractured Daydream Deluxe Edition,sword_art_online_fractured_daydream_deluxe,Heybox,0.43,PAX0013976312,E06531,2025-09,2026-01
SWORD ART ONLINE Fractured Daydream Deluxe Edition,sword_art_online_fractured_daydream_deluxe,Heybox,0.6,PAX0013976312,E06531,2026-02,2026-02
SWORD ART ONLINE Fractured Daydream Deluxe Edition,sword_art_online_fractured_daydream_deluxe,Heybox,0.7,PAX0013976312,E06531,2026-03,2026-04
SWORD ART ONLINE Fractured Daydream Deluxe Edition,sword_art_online_fractured_daydream_deluxe,Heybox,0.6,PAX0013976312,E06531,2026-04,2026-04
SWORD ART ONLINE Fractured Daydream Deluxe Edition,sword_art_online_fractured_daydream_deluxe,Sonkwo,0.3,PAX0013976312,E06531,2025-07,2025-07
SWORD ART ONLINE Fractured Daydream Deluxe Edition,sword_art_online_fractured_daydream_deluxe,Sonkwo,0.3,PAX0013976312,E06531,2025-10,2025-10
SWORD ART ONLINE Fractured Daydream Deluxe Edition,sword_art_online_fractured_daydream_deluxe,Sonkwo,0.7,PAX0013976312,E06531,2026-02,2026-04
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,All,0.2,,,2025-01,2025-03
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,All,0.3,,,2025-04,2025-06
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,Heybox,0.3,,,2025-07,2025-10
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,Heybox,0.38,,,2025-09,2026-01
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,Heybox,0.7,,,2026-02,2026-02
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,Heybox,0.6,,,2026-03,2026-04
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,Sonkwo,0.3,,,2025-07,2025-07
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,Sonkwo,0.3,,,2025-10,2025-10
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,Sonkwo,0.38,,,2025-11,2025-11
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,Sonkwo,0.38,,,2026-01,2026-01
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,Sonkwo,0.6,,,2026-02,2026-02
SWORD ART ONLINE Last Recollection,sword_art_online_last_recollection,All,0.6007,PAX0013159190,E05687,2024-11,2024-11
SWORD ART ONLINE Last Recollection,sword_art_online_last_recollection,All,0.65,PAX0013159190,E05687,2024-12,2025-01
SWORD ART ONLINE Last Recollection,sword_art_online_last_recollection,All,0.65,PAX0013159190,E05687,2025-03,2025-03
SWORD ART ONLINE Last Recollection,sword_art_online_last_recollection,All,0.75,PAX0013159190,E05687,2025-04,2025-06
SWORD ART ONLINE Last Recollection,sword_art_online_last_recollection,Heybox,0.75,PAX0013159190,E05687,2025-07,2025-11
SWORD ART ONLINE Last Recollection,sword_art_online_last_recollection,Heybox,0.67,PAX0013159190,E05687,2025-08,2025-08
SWORD ART ONLINE Last Recollection,sword_art_online_last_recollection,Heybox,0.71,PAX0013159190,E05687,2025-10,2025-10
SWORD ART ONLINE Last Recollection,sword_art_online_last_recollection,Heybox,0.71,PAX0013159190,E05687,2025-12,2026-01
SWORD ART ONLINE Last Recollection,sword_art_online_last_recollection,Heybox,0.75,PAX0013159190,E05687,2026-02,2026-04
SWORD ART ONLINE Last Recollection,sword_art_online_last_recollection,Sonkwo,0.75,PAX0013159190,E05687,2025-10,2025-10
SWORD ART ONLINE Last Recollection,sword_art_online_last_recollection,Sonkwo,0.75,PAX0013159190,E05687,2026-03,2026-03
SWORD ART ONLINE Last Recollection Deluxe Edition,sword_art_online_last_recollection_deluxe,All,0.6005,PAX0014008374,E06096,2024-11,2024-11
SWORD ART ONLINE Last Recollection Deluxe Edition,sword_art_online_last_recollection_deluxe,All,0.649999999999999,PAX0014008374,E06096,2024-12,2025-03
SWORD ART ONLINE Last Recollection Deluxe Edition,sword_art_online_last_recollection_deluxe,All,0.75,PAX0014008374,E06096,2025-04,2025-06
SWORD ART ONLINE Last Recollection Deluxe Edition,sword_art_online_last_recollection_deluxe,Heybox,0.75,PAX0014008374,E06096,2025-07,2026-04
SWORD ART ONLINE Last Recollection Deluxe Edition,sword_art_online_last_recollection_deluxe,Sonkwo,0.75,PAX0014008374,E06096,2025-07,2025-07
SWORD ART ONLINE Last Recollection Deluxe Edition,sword_art_online_last_recollection_deluxe,Sonkwo,0.75,PAX0014008374,E06096,2025-10,2025-11
SWORD ART ONLINE Last Recollection Deluxe Edition,sword_art_online_last_recollection_deluxe,Sonkwo,0.75,PAX0014008374,E06096,2026-01,2026-03
SYNDUALITY Echo of Ada,synduality_echo_of_ada,All,0.5,,,2025-06,2025-06
SYNDUALITY Echo of Ada,synduality_echo_of_ada,Heybox,0.5,,,2025-07,2026-01
SYNDUALITY Echo of Ada,synduality_echo_of_ada,Heybox,0.75,,,2026-02,2026-02
SYNDUALITY Echo of Ada,synduality_echo_of_ada,Heybox,0.95,,,2026-03,2026-03
SYNDUALITY Echo of Ada,synduality_echo_of_ada,Heybox,0.65,,,2026-04,2026-04
SYNDUALITY Echo of Ada,synduality_echo_of_ada,Heybox,0.75,,,2026-04,2026-04
SYNDUALITY Echo of Ada,synduality_echo_of_ada,Sonkwo,0.5,,,2025-12,2025-12
SYNDUALITY Echo of Ada,synduality_echo_of_ada,Sonkwo,0.75,,,2026-02,2026-02
SYNDUALITY Echo of Ada Deluxe Edition,synduality_echo_of_ada_deluxe,All,0.5,PAX0015630684,E06636,2025-06,2025-06
SYNDUALITY Echo of Ada Deluxe Edition,synduality_echo_of_ada_deluxe,Heybox,0.5,PAX0015630684,E06636,2025-07,2025-07
SYNDUALITY Echo of Ada Deluxe Edition,synduality_echo_of_ada_deluxe,Heybox,0.5,PAX0015630684,E06636,2025-09,2025-09
SYNDUALITY Echo of Ada Deluxe Edition,synduality_echo_of_ada_deluxe,Heybox,0.5,PAX0015630684,E06636,2025-11,2025-12
SYNDUALITY Echo of Ada Deluxe Edition,synduality_echo_of_ada_deluxe,Heybox,0.73,PAX0015630684,E06636,2026-02,2026-04
SYNDUALITY Echo of Ada Deluxe Edition,synduality_echo_of_ada_deluxe,Heybox,0.65,PAX0015630684,E06636,2026-04,2026-04
SYNDUALITY Echo of Ada Deluxe Edition,synduality_echo_of_ada_deluxe,Sonkwo,0.73,PAX0015630684,E06636,2026-02,2026-03
SYNDUALITY Echo of Ada Ultimate Edition,synduality_echo_of_ada_ultimate,All,0.5,PAX0014079774,E06637,2025-06,2025-06
SYNDUALITY Echo of Ada Ultimate Edition,synduality_echo_of_ada_ultimate,Heybox,0.5,PAX0014079774,E06637,2025-07,2025-10
SYNDUALITY Echo of Ada Ultimate Edition,synduality_echo_of_ada_ultimate,Heybox,0.5,PAX0014079774,E06637,2025-12,2026-01
SYNDUALITY Echo of Ada Ultimate Edition,synduality_echo_of_ada_ultimate,Heybox,0.7,PAX0014079774,E06637,2026-02,2026-04
SYNDUALITY Echo of Ada Ultimate Edition,synduality_echo_of_ada_ultimate,Heybox,0.65,PAX0014079774,E06637,2026-04,2026-04
SYNDUALITY Echo of Ada Ultimate Edition,synduality_echo_of_ada_ultimate,Sonkwo,0.7,PAX0014079774,E06637,2026-04,2026-04
Super Robot Wars 30,super_robot_wars_30,All,0.67,PAX0011886978,E04508,2024-11,2024-11
Super Robot Wars 30,super_robot_wars_30,All,0.6712,PAX0011886978,E04508,2024-11,2024-11
Super Robot Wars 30,super_robot_wars_30,All,0.669999999999999,PAX0011886978,E04508,2024-12,2025-03
Super Robot Wars 30,super_robot_wars_30,All,0.67,PAX0011886978,E04508,2025-04,2025-05
Super Robot Wars 30,super_robot_wars_30,All,0.73,PAX0011886978,E04508,2025-05,2025-06
Super Robot Wars 30,super_robot_wars_30,Heybox,0.73,PAX0011886978,E04508,2025-07,2025-11
Super Robot Wars 30,super_robot_wars_30,Heybox,0.67,PAX0011886978,E04508,2025-12,2026-01
Super Robot Wars 30,super_robot_wars_30,Heybox,0.75,PAX0011886978,E04508,2026-02,2026-04
Super Robot Wars 30,super_robot_wars_30,Sonkwo,0.73,PAX0011886978,E04508,2025-07,2025-07
Super Robot Wars 30,super_robot_wars_30,Sonkwo,0.73,PAX0011886978,E04508,2025-10,2025-10
Super Robot Wars 30,super_robot_wars_30,Sonkwo,0.67,PAX0011886978,E04508,2026-01,2026-01
Super Robot Wars 30,super_robot_wars_30,Sonkwo,0.75,PAX0011886978,E04508,2026-02,2026-03
Super Robot Wars 30 Digital Deluxe Edition,super_robot_wars_30_deluxe,All,0.6705,PAX0011923630,E05097,2024-11,2024-11
Super Robot Wars 30 Digital Deluxe Edition,super_robot_wars_30_deluxe,All,0.669999999999999,PAX0011923630,E05097,2024-12,2025-03
Super Robot Wars 30 Digital Deluxe Edition,super_robot_wars_30_deluxe,All,0.7,PAX0011923630,E05097,2025-04,2025-06
Super Robot Wars 30 Digital Deluxe Edition,super_robot_wars_30_deluxe,Heybox,0.67,PAX0011923630,E05097,2025-07,2025-07
Super Robot Wars 30 Digital Deluxe Edition,super_robot_wars_30_deluxe,Heybox,0.7,PAX0011923630,E05097,2025-07,2025-11
Super Robot Wars 30 Digital Deluxe Edition,super_robot_wars_30_deluxe,Heybox,0.67,PAX0011923630,E05097,2025-12,2026-03
Super Robot Wars 30 Digital Deluxe Edition,super_robot_wars_30_deluxe,Heybox,0.7,PAX0011923630,E05097,2026-02,2026-04
Super Robot Wars 30 Digital Deluxe Edition,super_robot_wars_30_deluxe,Sonkwo,0.7,PAX0011923630,E05097,2025-07,2025-07
Super Robot Wars 30 Digital Deluxe Edition,super_robot_wars_30_deluxe,Sonkwo,0.67,PAX0011923630,E05097,2025-11,2026-01
Super Robot Wars 30 Digital Deluxe Edition,super_robot_wars_30_deluxe,Sonkwo,0.7,PAX0011923630,E05097,2026-02,2026-02
Super Robot Wars 30 Digital Deluxe Edition,super_robot_wars_30_deluxe,Sonkwo,0.7,PAX0011923630,E05097,2026-04,2026-04
Super Robot Wars 30 Ultimate Edition,super_robot_wars_30_ultimate,All,0.6711,PAX0011934816,E05098,2024-11,2024-11
Super Robot Wars 30 Ultimate Edition,super_robot_wars_30_ultimate,All,0.669999999999999,PAX0011934816,E05098,2024-12,2025-03
Super Robot Wars 30 Ultimate Edition,super_robot_wars_30_ultimate,All,0.6,PAX0011934816,E05098,2025-04,2025-05
