customer_reference,date,quantity,price,currency
E06098,2025-12,2,300.0,CNY
E06098,2025-12,512,94.0,CNY
E06098,2026-01,179,94.0,CNY
E06098,2026-02,115,98.0,CNY
E06098,2026-02,320,62.0,CNY
E06098,2026-03,5,298.0,CNY
E06098,2026-03,305,62.0,CNY
E06098,2026-04,4,298.0,CNY
E06098,2026-04,602,62.0,CNY
E06098,2026-05,326,62.0,CNY
E06098,2026-06,80,59.0,CNY
E02997,2025-07,61,26.0,CNY
E02997,2025-08,251,26.0,CNY
E02997,2025-09,482,26.0,CNY
E02997,2025-10,191,26.0,CNY
E02997,2025-11,387,26.0,CNY
E02997,2025-12,119,29.0,CNY
E02997,2026-01,26,26.0,CNY
E02997,2026-01,11,29.0,CNY
E02997,2026-02,128,26.0,CNY
E02997,2026-03,152,26.0,CNY
E02997,2026-04,66,26.0,CNY
E02997,2026-05,37,26.0,CNY
E02997,2026-06,24,26.0,CNY
E06970,2025-11,6,178.0,CNY
E06970,2025-12,4,178.0,CNY
E06970,2026-01,1,178.0,CNY
E06970,2026-02,2,133.0,CNY
E06970,2026-03,6,133.0,CNY
E06970,2026-04,2,133.0,CNY
E06970,2026-05,3,133.0,CNY
E06970,2026-06,2,106.0,CNY
E06970,2026-06,1,178.0,CNY
L00120,2025-12,7,268.0,CNY
L00120,2026-02,1,201.0,CNY
L00120,2026-03,1,201.0,CNY
L00120,2026-04,1,201.0,CNY
L00120,2026-05,1,201.0,CNY
L00120,2026-06,1,160.0,CNY
E01970,2025-12,94,29.0,CNY
E05642,2025-12,1,402.0,CNY
E05642,2025-12,88,52.0,CNY
E03295,2025-12,60,29.0,CNY
E03367,2025-12,150,32.0,CNY
E06649,2025-07,38,9.0,CNY
E06649,2025-08,1065,9.0,CNY
E06649,2025-09,296,9.0,CNY
E06649,2025-10,748,9.0,CNY
E06652,2025-07,79,14.0,CNY
E06652,2025-08,732,14.0,CNY
E06652,2025-09,237,14.0,CNY
E06652,2025-10,634,14.0,CNY
E06971,2025-09,2,138.0,CNY
E06971,2025-11,1,138.0,CNY
E06971,2026-03,1,110.0,CNY
E06971,2026-05,4,96.0,CNY
L00118,2025-09,3,178.0,CNY
L00118,2025-10,1,178.0,CNY
L00118,2026-02,3,133.0,CNY
L00118,2026-03,2,178.0,CNY
L00118,2026-03,2,133.0,CNY
L00118,2026-05,3,178.0,CNY
L00118,2026-06,5,115.0,CNY
E06134,2025-07,367,138.0,CNY
E06134,2025-08,131,138.0,CNY
E06134,2025-09,73,138.0,CNY
E06134,2025-09,36,110.0,CNY
E06134,2025-10,195,110.0,CNY
E06134,2025-10,20,138.0,CNY
E06134,2025-11,20,110.0,CNY
E06134,2025-11,18,138.0,CNY
E06134,2025-12,7,138.0,CNY
E06134,2025-12,633,82.0,CNY
E06134,2026-02,179,91.0,CNY
E06134,2026-03,77,91.0,CNY
E06134,2026-03,3,138.0,CNY
E06134,2026-04,3,138.0,CNY
E06134,2026-04,126,91.0,CNY
E06134,2026-05,5,138.0,CNY
E06134,2026-05,67,91.0,CNY
E06134,2026-06,268,69.0,CNY
E06134,2026-06,9,138.0,CNY
E04538,2025-09,2,42.0,CNY
E04538,2025-10,3,42.0,CNY
E04538,2025-12,2,44.0,CNY
E04538,2026-02,3,42.0,CNY
E04538,2026-03,1,42.0,CNY
E04538,2026-04,1,42.0,CNY
L00119,2025-10,1149,300.0,CNY
L00119,2025-11,8,300.0,CNY
L00119,2026-01,3,300.0,CNY
L00119,2026-02,83,176.0,CNY
L00119,2026-02,2,300.0,CNY
L00119,2026-02,8,225.0,CNY
L00119,2026-03,25,176.0,CNY
L00119,2026-03,5,235.0,CNY
L00119,2026-04,8,235.0,CNY
L00119,2026-04,23,176.0,CNY
L00119,2026-05,6,235.0,CNY
E05707,2025-10,3397,182.0,CNY
E05707,2025-11,31,182.0,CNY
E05707,2026-01,6,182.0,CNY
E05707,2026-02,64,124.0,CNY
E05707,2026-02,4,182.0,CNY
E05707,2026-02,7,137.0,CNY
E05707,2026-03,24,124.0,CNY
E05707,2026-03,54,165.0,CNY
E05707,2026-04,23,165.0,CNY
E05707,2026-04,23,124.0,CNY
E05707,2026-05,24,165.0,CNY
E06114,2025-07,45,119.0,CNY
E06114,2025-08,34,119.0,CNY
E06114,2025-09,14,119.0,CNY
E06114,2025-10,5,149.0,CNY
E06114,2025-10,19,119.0,CNY
E06114,2025-11,8,119.0,CNY
E06114,2025-12,16,149.0,CNY
E06114,2026-01,1,149.0,CNY
E06114,2026-02,27,149.0,CNY
E06114,2026-03,7,149.0,CNY
E06114,2026-04,12,149.0,CNY
E06114,2026-05,1,149.0,CNY
E06114,2026-06,16,149.0,CNY
E06114,2026-06,1,298.0,CNY
E06272,2025-07,17,174.0,CNY
E06272,2025-08,16,174.0,CNY
E06272,2025-09,14,174.0,CNY
E06272,2025-10,1,198.0,CNY
E06272,2025-10,9,174.0,CNY
E06272,2025-11,5,174.0,CNY
E06272,2025-12,9,198.0,CNY
E06272,2026-01,2,198.0,CNY
E06272,2026-02,10,198.0,CNY
E06272,2026-03,4,198.0,CNY
E06272,2026-04,1,348.0,CNY
E06272,2026-04,5,198.0,CNY
E06272,2026-05,2,198.0,CNY
E06272,2026-06,1,198.0,CNY
E03557,2025-07,1403,49.0,CNY
E03557,2025-07,3,52.0,CNY
E03557,2025-08,1710,49.0,CNY
E03557,2025-09,325,49.0,CNY
E03557,2025-10,225,49.0,CNY
E03557,2025-10,80,52.0,CNY
E03557,2025-11,82,49.0,CNY
E03557,2025-12,190,52.0,CNY
E03557,2025-12,53,49.0,CNY
E03557,2026-01,46,49.0,CNY
E03557,2026-02,242,49.0,CNY
E03557,2026-02,5,52.0,CNY
E03557,2026-03,86,52.0,CNY
E03557,2026-04,236,52.0,CNY
E03557,2026-05,36,52.0,CNY
E03557,2026-06,173,52.0,CNY
E04727,2025-12,1,398.0,CNY
E04727,2025-12,21,71.0,CNY
E04727,2025-12,6,59.0,CNY
E04727,2026-04,1,398.0,CNY
E04727,2026-04,9,71.0,CNY
E04727,2026-04,49,59.0,CNY
E04727,2025-07,230,59.0,CNY
E04727,2025-08,71,59.0,CNY
E04727,2025-09,54,59.0,CNY
E04727,2025-10,5,71.0,CNY
E04727,2025-10,69,59.0,CNY
E04727,2025-11,43,59.0,CNY
E04727,2026-01,9,59.0,CNY
E04727,2026-02,1,398.0,CNY
E04727,2026-02,65,59.0,CNY
E04727,2026-03,60,71.0,CNY
E04727,2026-03,53,59.0,CNY
E04727,2026-05,28,59.0,CNY
E04727,2026-06,7,59.0,CNY
E05643,2025-07,56,77.0,CNY
E05643,2025-08,939,77.0,CNY
E05643,2025-09,585,77.0,CNY
E05643,2025-10,35,103.0,CNY
E05643,2025-10,438,77.0,CNY
E05643,2025-11,239,77.0,CNY
E05643,2025-12,87,103.0,CNY
E05643,2025-12,101,77.0,CNY
E05643,2026-01,108,77.0,CNY
E05643,2026-02,62,103.0,CNY
E05643,2026-02,638,77.0,CNY
E05643,2026-03,135,103.0,CNY
E05643,2026-04,147,103.0,CNY
E05643,2026-05,148,103.0,CNY
E05643,2026-06,295,103.0,CNY
E03559,2025-07,2,114.0,CNY
E03559,2025-07,81,87.0,CNY
E03559,2025-08,90,87.0,CNY
E03559,2025-08,1,348.0,CNY
E03559,2025-09,42,87.0,CNY
E03559,2025-10,2,114.0,CNY
E03559,2025-10,30,87.0,CNY
E03559,2025-11,1,348.0,CNY
E03559,2025-11,27,87.0,CNY
E03559,2025-12,32,87.0,CNY
E03559,2026-01,9,87.0,CNY
E03559,2026-02,24,87.0,CNY
E03559,2026-03,11,87.0,CNY
E03559,2026-04,27,87.0,CNY
E03559,2026-05,12,87.0,CNY
E03559,2026-06,10,87.0,CNY
E05472,2025-07,504,124.0,CNY
E05472,2025-07,1,164.0,CNY
E05472,2025-08,469,124.0,CNY
E05472,2025-08,1,498.0,CNY
E05472,2025-09,238,124.0,CNY
E05472,2025-10,166,124.0,CNY
E05472,2025-10,14,164.0,CNY
E05472,2025-11,90,124.0,CNY
E05472,2025-11,3,164.0,CNY
E05472,2025-12,108,124.0,CNY
E05472,2026-01,27,124.0,CNY
E05472,2026-02,106,124.0,CNY
E05472,2026-03,89,124.0,CNY
E05472,2026-04,26,124.0,CNY
E05472,2026-05,65,124.0,CNY
E05472,2026-06,45,124.0,CNY
E02985,2025-12,10,99.0,CNY
E02985,2026-04,11,99.0,CNY
E06306,2025-12,24,149.0,CNY
E06306,2026-04,2,298.0,CNY
E06306,2026-04,19,149.0,CNY
E02985,2025-08,181,49.0,CNY
E02985,2025-09,143,49.0,CNY
E02985,2025-10,6,99.0,CNY
E02985,2025-11,1,198.0,CNY
E02985,2025-11,4,99.0,CNY
E02985,2026-01,1,198.0,CNY
E02985,2026-01,6,99.0,CNY
E02985,2026-02,12,99.0,CNY
E02985,2026-03,2,99.0,CNY
E02985,2026-05,3,99.0,CNY
E02985,2026-06,3,99.0,CNY
E06306,2025-07,99,149.0,CNY
E06306,2025-08,95,149.0,CNY
E06306,2025-09,90,149.0,CNY
E06306,2025-10,34,149.0,CNY
E06306,2025-11,2,298.0,CNY
E06306,2025-11,25,149.0,CNY
E06306,2026-01,2,298.0,CNY
E06306,2026-01,12,149.0,CNY
E06306,2026-02,1,298.0,CNY
E06306,2026-02,54,149.0,CNY
E06306,2026-03,2,298.0,CNY
E06306,2026-03,49,149.0,CNY
E06306,2026-05,1,298.0,CNY
E06306,2026-05,33,149.0,CNY
E06306,2026-06,4,298.0,CNY
E06306,2026-06,17,149.0,CNY
E02875,2025-07,283,29.0,CNY
E02875,2025-08,300,29.0,CNY
E02875,2025-08,1,298.0,CNY
E02875,2025-09,433,29.0,CNY
E02875,2025-10,302,29.0,CNY
E02875,2025-11,267,29.0,CNY
E02875,2025-12,205,29.0,CNY
E02875,2026-01,96,29.0,CNY
E02875,2026-02,151,29.0,CNY
E02875,2026-03,216,29.0,CNY
E02875,2026-04,138,29.0,CNY
E02875,2026-05,64,29.0,CNY
E02875,2026-06,30,29.0,CNY
E03123,2025-07,78,71.0,CNY
E03123,2025-08,68,71.0,CNY
E03123,2025-09,131,71.0,CNY
E03123,2025-10,86,71.0,CNY
E03123,2025-11,60,71.0,CNY
E03123,2025-12,32,71.0,CNY
E03123,2026-01,10,71.0,CNY
E03123,2026-02,54,71.0,CNY
E03123,2026-03,57,71.0,CNY
E03123,2026-03,1,448.0,CNY
E03123,2026-04,22,71.0,CNY
E03123,2026-05,36,71.0,CNY
E03123,2026-06,21,71.0,CNY
E05697,2025-07,3,173.0,CNY
E05697,2025-08,2,173.0,CNY
E05697,2025-09,37,173.0,CNY
E05697,2025-10,6,173.0,CNY
E05697,2025-12,45,173.0,CNY
E05697,2026-02,56,99.0,CNY
E05697,2026-03,30,99.0,CNY
E05697,2026-04,18,99.0,CNY
E05697,2026-05,34,99.0,CNY
E05697,2026-06,20,99.0,CNY
E06533,2025-07,2,226.0,CNY
E06533,2025-08,4,226.0,CNY
E06533,2025-09,27,226.0,CNY
E06533,2025-10,18,226.0,CNY
E06533,2025-11,1,226.0,CNY
E06533,2025-12,29,226.0,CNY
E06533,2026-01,2,146.0,CNY
E06533,2026-02,24,146.0,CNY
E06533,2026-02,1,348.0,CNY
E06533,2026-03,22,146.0,CNY
E06533,2026-03,1,348.0,CNY
E06533,2026-04,10,146.0,CNY
E06533,2026-05,7,146.0,CNY
E06533,2026-06,5,146.0,CNY
E03632,2025-07,255,62.0,CNY
E03632,2025-08,336,62.0,CNY
E03632,2025-09,340,62.0,CNY
E03632,2025-10,166,62.0,CNY
E03632,2025-11,130,62.0,CNY
E03632,2025-11,1,248.0,CNY
E03632,2025-12,2,248.0,CNY
E03632,2025-12,92,62.0,CNY
E03632,2026-01,60,62.0,CNY
E03632,2026-02,285,62.0,CNY
E03632,2026-03,148,62.0,CNY
E03632,2026-04,182,62.0,CNY
E03632,2026-05,76,62.0,CNY
E03632,2026-06,47,62.0,CNY
E03632,2026-06,24,86.0,CNY
L00033,2025-08,403,298.0,CNY
L00033,2025-09,31,298.0,CNY
L00033,2025-09,125,298.0,CNY
L00033,2025-10,43,298.0,CNY
L00033,2025-11,23,298.0,CNY
L00033,2025-12,6,298.0,CNY
L00033,2025-12,161,298.0,CNY
L00033,2026-01,8,298.0,CNY
L00033,2026-02,1,298.0,CNY
L00033,2026-02,112,199.0,CNY
L00033,2026-03,3,298.0,CNY
L00033,2026-03,33,199.0,CNY
L00033,2026-04,70,199.0,CNY
L00033,2026-05,22,199.0,CNY
L00033,2026-05,3,298.0,CNY
L00033,2026-06,3,298.0,CNY
L00033,2026-06,24,178.0,CNY
L00033,2026-06,31,199.0,CNY
L52098,2026-06,12,178.0,CNY
L00034,2025-08,565,498.0,CNY
L00034,2025-09,30,498.0,CNY
L00034,2025-09,98,498.0,CNY
L00034,2025-10,18,498.0,CNY
L00034,2025-11,19,498.0,CNY
L00034,2025-12,13,498.0,CNY
L00034,2025-12,16,498.0,CNY
L00034,2026-01,3,498.0,CNY
L00034,2026-02,80,348.0,CNY
L00034,2026-02,6,498.0,CNY
L00034,2026-03,16,348.0,CNY
L00034,2026-04,4,498.0,CNY
L00034,2026-04,13,348.0,CNY
L00034,2026-05,16,348.0,CNY
L00034,2026-06,2,498.0,CNY
L00034,2026-06,22,298.0,CNY
L00035,2025-08,488,638.0,CNY
L00035,2025-09,88,638.0,CNY
L00035,2025-09,29,638.0,CNY
L00035,2025-10,22,638.0,CNY
L00035,2025-11,14,638.0,CNY
L00035,2025-12,6,638.0,CNY
L00035,2025-12,88,638.0,CNY
L00035,2026-01,8,638.0,CNY
L00035,2026-02,3,638.0,CNY
L00035,2026-02,83,446.0,CNY
L00035,2026-03,2,638.0,CNY
L00035,2026-03,29,446.0,CNY
L00035,2026-04,2,638.0,CNY
L00035,2026-04,58,446.0,CNY
L00035,2026-05,22,446.0,CNY
L00035,2026-06,25,446.0,CNY
L00035,2026-06,25,382.0,CNY
E03060,2025-07,46,47.0,CNY
E03060,2025-08,58,47.0,CNY
E03060,2025-09,46,47.0,CNY
E03060,2025-10,23,47.0,CNY
E03060,2025-11,21,47.0,CNY
E03060,2025-12,21,47.0,CNY
E03060,2026-01,1,47.0,CNY
E03060,2026-02,34,47.0,CNY
E03060,2026-03,1,88.0,CNY
E03060,2026-03,11,47.0,CNY
E03060,2026-04,3,44.0,CNY
E03060,2026-05,43,44.0,CNY
E03060,2026-06,2,88.0,CNY
E03060,2026-06,5,44.0,CNY
E03954,2025-07,39,94.0,CNY
E03954,2025-08,46,94.0,CNY
E03954,2025-09,30,94.0,CNY
E03954,2025-10,23,94.0,CNY
E03954,2025-11,1,498.0,CNY
E03954,2025-11,11,94.0,CNY
E03954,2025-12,19,94.0,CNY
E03954,2026-01,1,94.0,CNY
E03954,2026-03,17,94.0,CNY
E03954,2026-05,27,62.0,CNY
E03954,2026-06,8,62.0,CNY
E06120,2025-07,31,196.0,CNY
E06120,2025-08,3,196.0,CNY
E06120,2025-08,1,298.0,CNY
E06120,2025-08,14,196.0,CNY
E06120,2025-09,6,175.0,CNY
E06120,2025-09,32,196.0,CNY
E06120,2025-10,1,298.0,CNY
E06120,2025-10,6,196.0,CNY
E06120,2025-10,19,175.0,CNY
E06120,2025-11,2,298.0,CNY
E06120,2025-11,3,196.0,CNY
E06120,2025-12,37,169.0,CNY
E06120,2026-01,4,298.0,CNY
E06120,2026-01,5,169.0,CNY
E06120,2026-02,420,74.0,CNY
E06120,2026-03,1,298.0,CNY
E06120,2026-03,165,74.0,CNY
E06120,2026-03,5,119.0,CNY
E06120,2026-04,5,119.0,CNY
E06120,2026-04,105,74.0,CNY
E06120,2026-05,59,74.0,CNY
E06120,2026-06,1,298.0,CNY
E06120,2026-06,35,74.0,CNY
E06120,2026-06,24,119.0,CNY
E06531,2025-07,2,299.0,CNY
E06531,2025-08,3,299.0,CNY
E06531,2025-08,2,299.0,CNY
E06531,2025-09,2,243.0,CNY
E06531,2025-09,9,299.0,CNY
E06531,2025-10,55,243.0,CNY
E06531,2025-11,1,428.0,CNY
E06531,2025-11,10,243.0,CNY
E06531,2025-12,68,243.0,CNY
E06531,2026-01,1,243.0,CNY
E06531,2026-02,18,171.0,CNY
E06531,2026-03,1,428.0,CNY
E06531,2026-03,47,128.0,CNY
E06531,2026-04,4,171.0,CNY
E06531,2026-04,48,128.0,CNY
E06531,2026-05,32,128.0,CNY
E06531,2026-06,10,128.0,CNY
E06532,2025-07,15,348.0,CNY
E06532,2025-08,1,498.0,CNY
E06532,2025-08,1,348.0,CNY
E06532,2025-08,9,348.0,CNY
E06532,2025-08,1,498.0,CNY
E06532,2025-09,7,308.0,CNY
E06532,2025-09,17,348.0,CNY
E06532,2025-10,9,308.0,CNY
E06532,2025-10,13,348.0,CNY
E06532,2025-11,6,308.0,CNY
E06532,2025-11,1,498.0,CNY
E06532,2025-12,1,498.0,CNY
E06532,2025-12,10,308.0,CNY
E06532,2026-01,1,308.0,CNY
E06532,2026-02,296,149.0,CNY
E06532,2026-03,18,199.0,CNY
E06532,2026-03,1,498.0,CNY
E06532,2026-04,6,199.0,CNY
E06532,2026-05,23,199.0,CNY
E06532,2026-06,6,199.0,CNY
E05687,2025-07,43,74.0,CNY
E05687,2025-08,1,98.0,CNY
E05687,2025-08,23,74.0,CNY
E05687,2025-09,39,74.0,CNY
E05687,2025-10,1,86.0,CNY
E05687,2025-10,20,74.0,CNY
E05687,2025-11,6,74.0,CNY
E05687,2025-12,1,298.0,CNY
E05687,2025-12,3,86.0,CNY
E05687,2026-01,1,86.0,CNY
E05687,2026-02,19,74.0,CNY
E05687,2026-03,9,74.0,CNY
E05687,2026-04,11,74.0,CNY
E05687,2026-05,10,74.0,CNY
E05687,2026-06,5,74.0,CNY
E06096,2025-07,58,107.0,CNY
E06096,2025-08,62,107.0,CNY
E06096,2025-09,64,107.0,CNY
E06096,2025-10,46,107.0,CNY
E06096,2025-11,12,107.0,CNY
E06096,2025-12,14,107.0,CNY
E06096,2026-01,6,107.0,CNY
E06096,2026-02,21,107.0,CNY
E06096,2026-03,19,107.0,CNY
E06096,2026-04,16,107.0,CNY
E06096,2026-05,7,107.0,CNY
E06096,2026-06,12,107.0,CNY
E05693,2025-07,14,99.0,CNY
E05693,2025-07,2,198.0,CNY
E05693,2025-08,24,99.0,CNY
E05693,2025-08,4,198.0,CNY
E05693,2025-09,3,198.0,CNY
E05693,2025-09,3,99.0,CNY
E05693,2025-10,20,99.0,CNY
E05693,2025-11,2,99.0,CNY
E05693,2025-12,15,99.0,CNY
E05693,2026-01,4,99.0,CNY
E05693,2026-02,58,49.0,CNY
E05693,2026-03,1688,9.0,CNY
E05693,2026-04,1,69.0,CNY
E05693,2026-04,2,49.0,CNY
E05693,2026-05,2,49.0,CNY
E05693,2026-06,995,9.0,CNY
E06636,2025-07,2,174.0,CNY
E06636,2025-09,5,174.0,CNY
E06636,2025-11,1,174.0,CNY
E06636,2025-12,1,348.0,CNY
E06636,2025-12,1,174.0,CNY
E06636,2026-02,7,93.0,CNY
E06636,2026-03,2,348.0,CNY
E06636,2026-03,9,93.0,CNY
E06636,2026-04,2,121.0,CNY
E06636,2026-04,4,93.0,CNY
E06636,2026-05,2,93.0,CNY
E06636,2026-06,3,121.0,CNY
E06637,2025-07,2,249.0,CNY
E06637,2025-08,6,249.0,CNY
E06637,2025-09,2,249.0,CNY
E06637,2025-10,3,249.0,CNY
E06637,2025-12,2,249.0,CNY
E06637,2026-01,1,249.0,CNY
E06637,2026-02,11,149.0,CNY
E06637,2026-03,28,149.0,CNY
E06637,2026-04,1,174.0,CNY
E06637,2026-04,2,149.0,CNY
E06637,2026-05,2,149.0,CNY
E06637,2026-06,4,149.0,CNY
E06972,2025-07,20,148.0,CNY
E06972,2026-05,2,74.0,CNY
L00032,2025-07,2,198.0,CNY
E04508,2025-07,121,99.0,CNY
E04508,2025-08,90,99.0,CNY
E04508,2025-09,102,99.0,CNY
E04508,2025-10,54,99.0,CNY
E04508,2025-11,32,99.0,CNY
E04508,2025-12,4,121.0,CNY
E04508,2026-01,6,121.0,CNY
E04508,2026-02,132,92.0,CNY
E04508,2026-03,60,92.0,CNY
E04508,2026-04,115,92.0,CNY
E04508,2026-05,43,92.0,CNY
E04508,2026-06,61,92.0,CNY
E05097,2025-07,2,174.0,CNY
E05097,2025-07,82,158.0,CNY
E05097,2025-08,137,158.0,CNY
E05097,2025-09,135,158.0,CNY
E05097,2025-10,69,158.0,CNY
E05097,2025-11,34,158.0,CNY
E05097,2025-12,1,528.0,CNY
E05097,2025-12,11,174.0,CNY
E05097,2026-01,8,174.0,CNY
E05097,2026-02,1,174.0,CNY
E05097,2026-02,113,158.0,CNY
E05097,2026-03,12,174.0,CNY
E05097,2026-03,69,158.0,CNY
E05097,2026-04,101,158.0,CNY
E05097,2026-05,30,158.0,CNY
E05097,2026-05,1,528.0,CNY
E05097,2026-06,47,158.0,CNY
E05098,2025-07,83,223.0,CNY
E05098,2025-08,85,223.0,CNY
E05098,2025-09,72,223.0,CNY
E05098,2025-10,12,271.0,CNY
E05098,2025-10,1,678.0,CNY
E05098,2025-11,8,271.0,CNY
E05098,2025-12,5,271.0,CNY
E05098,2026-01,3,271.0,CNY
E05098,2026-02,26,271.0,CNY
E05098,2026-03,20,223.0,CNY
E05098,2026-03,22,271.0,CNY
E05098,2026-04,13,271.0,CNY
E05098,2026-04,16,223.0,CNY
E05098,2026-05,12,271.0,CNY
E05098,2026-06,14,271.0,CNY
E02540,2025-07,3,23.0,CNY
E02540,2025-07,2610,15.0,CNY
E02540,2025-08,387,15.0,CNY
E02540,2025-09,860,15.0,CNY
E02540,2025-10,138,23.0,CNY
E02540,2025-11,68,23.0,CNY
E02540,2025-12,74,28.0,CNY
E02540,2026-01,8,28.0,CNY
E02540,2026-01,23,23.0,CNY
E02540,2026-02,228,18.0,CNY
E02540,2026-03,203,18.0,CNY
E02540,2026-04,1,88.0,CNY
E02540,2026-04,13,22.0,CNY
E02540,2026-05,61,22.0,CNY
E02540,2026-06,226,22.0,CNY
E02540,2026-06,1,88.0,CNY
E03322,2025-07,54,108.0,CNY
E03322,2025-08,117,108.0,CNY
E03322,2025-09,28,108.0,CNY
E03322,2025-10,18,112.0,CNY
E03322,2025-11,7,112.0,CNY
E03322,2026-01,1,114.0,CNY
E03322,2026-01,1,202.0,CNY
E03322,2026-02,76,48.0,CNY
E03322,2026-03,1,301.0,CNY
E03322,2026-04,7,97.0,CNY
E03322,2026-05,8,97.0,CNY
E03322,2026-06,16,97.0,CNY
E03322,2025-12,15,114.0,CNY
E02310,2025-07,24,41.0,CNY
E02310,2025-08,1362,41.0,CNY
E02310,2025-09,509,41.0,CNY
E02310,2025-10,1160,41.0,CNY
E02310,2025-11,793,41.0,CNY
E02310,2025-11,1,278.0,CNY
E02310,2025-12,3,116.0,CNY
E02310,2025-12,457,41.0,CNY
E02310,2026-01,104,41.0,CNY
E02310,2026-02,336,41.0,CNY
E02310,2026-03,246,41.0,CNY
E02310,2026-04,5,118.0,CNY
E02310,2026-05,1,118.0,CNY
E02310,2026-05,36,59.0,CNY
E02310,2026-06,6,118.0,CNY
E05372,2025-07,95,22.0,CNY
E05372,2025-08,1672,22.0,CNY
E05372,2025-09,1653,22.0,CNY
E05372,2025-10,180,22.0,CNY
E05372,2025-11,53,22.0,CNY
E05372,2025-12,44,35.0,CNY
E05372,2025-12,2,27.0,CNY
E05372,2026-01,4,27.0,CNY
E05372,2026-02,68,22.0,CNY
E05372,2026-03,34,22.0,CNY
E05372,2026-04,35,22.0,CNY
E05372,2026-05,28,22.0,CNY
E05372,2026-06,85,22.0,CNY
E02278,2025-07,234,29.7,CNY
E02278,2025-07,1,49.5,CNY
E02278,2025-08,6,49.0,CNY
E02278,2025-08,549,29.0,CNY
E02278,2025-09,393,29.0,CNY
E02278,2025-10,17,49.0,CNY
E02278,2025-11,1,198.0,CNY
E02278,2025-11,14,49.0,CNY
E02278,2025-12,18,49.0,CNY
E02278,2026-01,13,49.0,CNY
E02278,2026-02,18,49.0,CNY
E02278,2026-03,26,49.0,CNY
E02278,2026-04,1,198.0,CNY
E02278,2026-04,11,49.0,CNY
E02278,2026-05,7,49.0,CNY
E02278,2026-06,82,29.0,CNY
E05647,2025-07,83,59.7,CNY
E05647,2025-08,275,59.0,CNY
E05647,2025-09,193,59.0,CNY
E05647,2025-10,83,59.0,CNY
E05647,2025-11,38,59.0,CNY
E05647,2025-12,31,59.0,CNY
E05647,2026-01,1,398.0,CNY
E05647,2026-01,15,59.0,CNY
E05647,2026-02,89,59.0,CNY
E05647,2026-03,53,59.0,CNY
E05647,2026-04,48,59.0,CNY
E05647,2026-05,70,59.0,CNY
E05647,2026-06,59,59.0,CNY
E05700,2025-07,165,124.0,CNY
E05700,2025-08,132,124.0,CNY
E05700,2025-09,174,124.0,CNY
E05700,2025-10,123,124.0,CNY
E05700,2025-11,6,124.0,CNY
E05700,2025-11,3,248.0,CNY
E05700,2025-12,307,124.0,CNY
E05700,2026-01,6,124.0,CNY
E05700,2026-01,1,248.0,CNY
E05700,2026-02,1,248.0,CNY
E05700,2026-02,47,99.0,CNY
E05700,2026-02,215,99.0,CNY
E05700,2026-03,2,248.0,CNY
E05700,2026-03,87,99.0,CNY
E05700,2026-04,1,248.0,CNY
E05700,2026-04,4,168.0,CNY
E05700,2026-04,85,99.0,CNY
E05700,2026-05,74,100.0,CNY
E05700,2026-05,4,168.0,CNY
E05700,2026-06,66,100.0,CNY
E05700,2026-06,3,168.0,CNY
L00129,2025-09,1,298.0,CNY
L00129,2025-09,3,149.0,CNY
L00129,2025-10,35,149.0,CNY
L00129,2025-10,1,298.0,CNY
L00129,2025-11,70,119.0,CNY
L00129,2025-11,2,298.0,CNY
L00129,2025-12,1,298.0,CNY
L00129,2025-12,52,149.0,CNY
L00129,2026-01,1,149.0,CNY
L00129,2026-02,71,119.0,CNY
L00129,2026-03,36,119.0,CNY
L00129,2026-04,4,198.0,CNY
L00129,2026-04,28,118.0,CNY
L00129,2026-05,2,198.0,CNY
L00129,2026-05,63,108.0,CNY
L00129,2026-06,52,108.0,CNY
L00129,2026-06,2,198.0,CNY
L00111,2025-07,8,278.6,CNY
L00111,2025-07,1,398.0,CNY
L00111,2025-08,3,278.0,CNY
L00111,2025-08,1,398.0,CNY
L00111,2025-09,2,398.0,CNY
L00111,2025-09,2,278.0,CNY
L00111,2025-10,11,278.0,CNY
L00111,2025-11,11,238.0,CNY
L00111,2025-12,4,398.0,CNY
L00111,2025-12,19,278.0,CNY
L00111,2026-01,1,278.0,CNY
L00111,2026-02,12,238.0,CNY
L00111,2026-03,1,238.0,CNY
L00111,2026-03,1,398.0,CNY
L00111,2026-04,7,240.0,CNY
L00111,2026-05,5,295.0,CNY
L00111,2026-06,1,261.0,CNY
L00111,2026-06,3,295.0,CNY
L00111,2026-06,2,348.0,CNY
L00112,2025-07,6,313.6,CNY
L00112,2025-07,1,448.0,CNY
L00112,2025-08,4,448.0,CNY
L00112,2025-08,15,313.0,CNY
L00112,2025-09,13,448.0,CNY
L00112,2025-09,6,313.0,CNY
L00112,2025-10,41,313.0,CNY
L00112,2025-11,1,448.0,CNY
L00112,2025-11,17,313.0,CNY
L00112,2025-12,5,448.0,CNY
L00112,2025-12,66,313.0,CNY
L00112,2026-01,6,313.0,CNY
L00112,2026-01,5,448.0,CNY
L00112,2026-02,1,448.0,CNY
L00112,2026-02,118,268.0,CNY
L00112,2026-03,1,448.0,CNY
L00112,2026-03,39,268.0,CNY
L00112,2026-04,2,448.0,CNY
L00112,2026-04,38,270.0,CNY
L00112,2026-05,18,290.0,CNY
L00112,2026-05,2,398.0,CNY
L00112,2026-06,7,290.0,CNY
L00112,2026-06,3,398.0,CNY
